BULTEN;HHTIPI;KONUTTIP;MULKIYET;KIRA_AY;KIRA_SEK;LOJ_FERT;IZAFI_K;KONUTSAH;KON_BORC;KONDEGER;OTUR_SUR;BINA_TAR;ODA_SAY;KON_ALAN;zemin_SAL;zemin_ODA;zemin_MUT;zemin_BAN;ISIT_SIS;YAKIT_1;YAKIT_2;YAKIT_3;YAKIT_MUT;YAKIT_SU;zor_alýs;zor_banka;zor_posta;zor_ulas;zor_saglý;zor_egiti;konutiki;konut2_n;BANYO;SAUNA;JAKUZI;TUVALET;MUTFAK;COPOGUT;KALORIF;TABANISI;SU_SIS;DOG_GAZ;SICAKSU;KABLOYAY;ASANSOR;GARAJ;HAVUZ;JENRATOR;TELEFON;CEPTEL;BILGISAY;INTERN;LCDTELE;KAMERA;UYDUANT;BUZDOLAB;DERINDON;BULASIK;M_FIRIN;CAMASIR;KURUTMA;HALIYIKA;KLIMA;OYUNKONS;OTOADET;OTOADET2;OTOADET3;ISOTOADT;MOTOADET;DENTADET;MUSKONUT;MUSMIK;MUSKIRA;MUSKDEG;APARTMAN;APTMIK;APTKIRA;APTKDEG;YAZLIK;YAZMIK;YAZKIRA;YAZKDEG;TARLA;TARMIK;TARKIRA;TARKDEG;BAG;BAGMIK;BAGKIRA;BAGKDEG;SERA;SERAMIK;SERAKIRA;SERAKDEG;ARSA;ARSAMIK;ARSAKIRA;ARSAKDEG;DUKKAN;DUKMIK;DUKKIRA;DUKKDEG;OTEL;OTELMIK;OTELKIRA;OTELKDEG;YILKULGEL;EFB_OECD;HARCAMA;HHB;faktor
1410483;5;4;2;450;2;;;;;;2;7;2;55;4;4;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;20034,13;3,1;4263,97;6;3423,426371
1410484;5;4;1;;;;650;2013;1;70000;1;7;3;100;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;3;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;57225,63;3,6;2576,76;7;3533,673897
1410485;3;4;2;450;2;;;;;;3;5;2;65;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;16522,57;2,4;1640,98;5;2698,308495
1410486;1;4;2;550;2;;;;;;2;8;4;90;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;38769,18;1,8;3012,54;3;2276,589042
1410487;1;4;1;;;;600;2005;2;100000;9;6;3;98;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;3;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;35348,25;2;2007,86;3;2942,584834
1410488;5;5;1;;;;1000;2010;1;225000;4;8;5;180;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;1;0;0;0;4;0;0;2;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;1;30;0;;0;;;;0;;;;0;;;;0;;;;0;;;;43319,81;2,8;3515,47;5;4172,405934
1410489;6;2;4;0;;;600;;;150000;1;5;4;165;1;1;3;3;3;3;;;3;3;2;2;2;2;2;2;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;1;1;0;1;1;0;1;1;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;19708,64;1,5;1782,17;2;3054,448477
1410490;1;4;3;250;;1;600;;;145000;2;8;4;145;1;1;3;3;2;6;;;3;3;2;2;2;2;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;3;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;33217,68;1,8;2121,41;3;2130,622126
1410491;4;4;3;250;;1;600;;;145000;0;8;4;145;1;1;3;3;2;6;;;3;3;2;2;2;2;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;40261,08;1,5;3336,65;2;3527,177467
1410492;2;4;3;250;;1;600;;;145000;6;8;4;145;1;1;3;3;2;6;;;3;3;2;2;2;2;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;3;1;1;2;0;1;1;0;1;0;1;0;1;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;40129,15;2,5;4868,47;4;2068,588448
1410493;2;4;3;250;;1;600;;;145000;3;8;4;145;1;1;3;3;2;6;;;3;3;2;2;2;2;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;34953,16;2,1;2348,82;4;2124,153025
1410494;2;4;3;250;;1;600;;;145000;2;8;4;145;1;1;3;3;2;6;;;3;3;3;2;2;2;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;31867,86;2,1;4911,59;4;2685,048314
1410497;1;4;3;219;;1;2000;;;1000000;1;3;3;115;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;3;1;0;1;0;1;1;0;1;1;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;59939,99;1,8;5193,37;3;2601,757449
1410499;6;4;2;2200;2;;;;;;11;2;3;90;1;1;3;3;3;3;;;5;3;4;4;4;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;47481,08;1,5;3187,85;2;2050,555807
1410500;4;4;1;;;;2000;2014;2;600000;40;4;3;90;1;1;3;3;3;3;;;3;3;4;4;4;4;4;4;1;2;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;2;2;2;1;0;1;1;0;1;1;1;0;0;0;0;1;0;;0;0;0;0;;;;1;1;0;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;49605,93;1,5;3566,19;2;2494,557069
1410502;1;3;1;;;;700;2011;1;120000;3;8;4;80;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;0;2;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;1;124;0;;0;;;;0;;;;33919,66;1,8;2342,76;3;2389,669469
1410504;2;3;1;;;;650;2008;2;80000;7;5;2;80;1;1;3;3;1;3;;;3;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;2;0;0;1;0;1;1;0;1;0;1;0;1;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;33487,12;2,1;2273,38;4;2246,782032
1410505;2;4;2;700;2;;;;;;1;6;3;95;4;4;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;4;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;30649,98;2,5;2391,87;4;2541,105509
1410506;5;4;2;400;2;;;;;;26;4;3;65;1;1;1;3;3;3;;;3;3;4;4;4;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;3;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;11975,82;2;1946,56;3;1235,486535
1410507;1;4;1;;;;1500;2009;2;250000;5;8;3;90;1;1;1;3;3;3;;;3;3;4;3;4;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;0;3;1;1;1;0;1;1;0;1;1;1;1;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;66339,69;2;7921,34;3;2122,534835
1410509;6;4;2;530;2;;;;;;2;8;2;60;1;1;3;3;3;3;;;3;3;4;3;4;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;16136,91;1;1269,15;1;5178,466928
1410510;4;4;1;;;;600;1994;2;180000;20;6;3;85;1;2;3;3;3;3;;;3;3;4;3;3;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;;;0;0;0;0;;;;1;3;1;400;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;46770,95;1,5;2765,25;2;2213,859918
1410511;5;4;1;;;;500;2007;2;100000;7;8;4;90;1;1;3;3;3;3;;;3;3;4;4;3;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;3;2;1;1;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;35665,53;2,8;2448,87;5;1496,210998
1410512;6;4;1;;;;600;2005;2;150000;9;7;4;110;1;1;3;3;3;3;;;3;3;4;3;3;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;1;5;0;;0;;;;0;;;;0;;;;0;;;;0;;;;21713,07;1,5;2006,28;2;2850,394471
1410513;1;4;1;;;;1100;1984;2;225000;27;5;3;100;1;4;3;3;3;3;;;3;3;4;4;4;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;1;0;0;0;0;1;3;1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;53806,15;2;5050,71;3;2376,240064
1410514;6;4;2;750;2;;;;;;28;4;3;75;1;1;3;3;3;3;;;3;3;4;4;4;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;17131,51;1;1245,48;1;5043,3592
1410515;2;4;1;;;;1500;1990;2;350000;24;4;3;85;8;1;8;8;3;3;;;3;3;4;4;4;4;4;4;1;2;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;4;1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;;0;0;0;0;;;;1;3;1;550;1;1;1;800;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;78944,75;2,5;4462,63;4;2230,285593
1410517;1;3;2;700;2;;;;;;1;6;4;130;3;3;3;3;3;3;;;3;3;4;4;4;4;4;4;2;;1;0;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;2;1;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;49760,55;1,8;5070,03;3;3036,601411
1410518;6;4;1;;;;1200;1972;2;400000;42;3;4;110;1;1;3;3;2;3;;;3;5;4;4;4;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;1;0;0;0;0;0;1;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;1;1;1;650;0;;;;28456,37;1;2168,25;1;6227,137704
1410519;1;4;1;;;;500;1997;2;200000;17;6;3;100;4;4;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;0;3;0;0;1;0;1;1;0;0;0;1;0;0;1;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;33970,64;2;3928,74;3;2399,70669
1410520;2;4;4;0;;;850;;;300000;10;7;4;180;4;4;3;3;3;3;;;3;3;2;2;3;2;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;36333,68;2,5;2479,55;4;2540,119808
1410522;6;4;1;;;;1750;2011;1;600000;3;7;3;112;1;1;3;3;3;3;;;3;3;3;3;1;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;1;1;1;0;2;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;62468,81;1,3;4251,42;2;1909,774592
1410523;1;4;2;1500;2;;;;;;5;7;3;85;1;1;3;3;3;3;;;3;3;3;3;3;2;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;1;1;1;1;3;1;1;1;0;1;1;0;1;1;1;0;0;0;0;1;0;;0;0;0;0;;;;1;1;1;1250;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;130282,71;2;12894,3;3;1801,138667
1410525;2;4;2;600;2;;;;;;5;7;3;90;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;3;2;1;1;0;1;1;0;0;1;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;1;1000;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;30785,98;2,3;1711,21;4;1839,910814
1410526;1;4;1;;;;1000;1971;2;200000;43;4;3;85;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;3;1;1;1;0;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;48059,4;2;3285,46;3;1409,040893
1410527;5;3;2;500;2;;;;;;21;3;4;120;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;4;1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;42331,48;3,5;2916,52;6;4524,654231
1410528;1;4;1;;;;800;2000;2;150000;14;3;3;80;1;1;3;3;3;3;;;3;3;3;3;3;3;3;4;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;3;2;1;1;0;1;1;0;1;0;1;1;0;1;0;1;0;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;40036,85;2;3118,73;3;1689,464258
1410529;4;4;1;;;;850;2013;2;200000;1;7;3;140;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;1;1000;0;;0;;;;0;;;;39256,59;1,5;1567,25;2;2441,170697
1410531;3;4;2;500;2;;;;;;2;6;3;90;4;4;3;3;1;3;;;3;5;3;3;3;2;3;3;2;;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;3;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;42656,25;2,8;3122,15;5;2206,876676
1410533;5;4;1;;;;400;2010;1;120000;3;7;3;95;1;1;3;3;1;1;2;;3;5;2;2;2;2;3;2;2;;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;2;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;33897,18;2,6;3453,46;5;2859,480275
1410534;1;3;1;;;;600;2012;1;150000;2;8;3;80;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;28594,09;1,8;1937,07;3;2490,685271
1410535;3;4;4;0;;;500;;;100000;17;5;4;90;1;4;3;3;3;3;;;3;3;2;2;2;2;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;36000,44;3,1;4381,73;6;2308,814125
1410536;3;4;1;;;;500;2010;1;120000;4;8;3;90;1;1;3;3;3;3;;;3;3;2;2;3;2;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;27673,19;3,1;3257,02;6;3500,674186
1410537;1;4;2;1300;2;;;;;;3;4;3;80;4;4;3;3;2;3;;;4;5;2;2;2;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;1;1;0;0;0;0;3;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;39215,74;2;3699;3;2332,21987
1410540;7;4;2;900;2;;;;;;4;5;3;65;1;1;3;3;2;3;;;4;5;3;3;3;3;2;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;2;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;36536,4;1,5;3015,98;2;2633,712285
1410541;2;3;3;0;;1;1000;;;200000;14;5;2;55;1;1;3;3;2;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;1;1;0;0;0;0;2;1;1;1;0;0;1;0;1;1;1;0;0;0;0;1;0;;0;0;0;0;;;;1;1;1;500;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;38972,16;2,3;5734,94;4;1890,591295
1410542;1;4;2;1225;2;;;;;;10;6;4;135;1;1;3;3;2;3;;;4;4;4;3;2;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;1;1;0;0;0;1;3;1;1;0;1;0;1;0;1;1;1;0;0;0;0;1;0;;0;0;0;0;;;;1;1;1;700;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;112988,82;2;9640,26;3;1953,581638
1410543;7;4;2;650;2;;;;;;0;5;2;59;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;16553,02;1,5;1235,86;2;1971,005215
1410544;6;4;2;650;2;;;;;;2;6;3;95;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;2;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;32476,8;1;2078,84;1;6218,504672
1410545;2;4;1;;;;850;1992;2;150000;22;6;3;85;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;4;2;1;2;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;39967,02;2,5;3851,52;4;2237,108517
1410546;4;4;2;900;2;;;;;;1;6;3;110;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;62152,48;1,5;3502,4;2;3087,109251
1410547;5;4;1;;;;800;2001;2;140000;13;6;3;90;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;1;3;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;3;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;0;;0;0;0;0;;;;1;2;0;;0;;;;0;;;;0;;;;0;;;;0;;;;1;1;0;;0;;;;68416,5;2,8;3096,34;5;3536,112591
1410548;2;4;1;;;;800;1995;2;100000;10;1;3;75;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;5;2;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;1;1;0;;0;;;;36433,96;2,3;4894,5;4;2320,32935
1410549;2;4;2;850;2;;;;;;6;6;4;120;1;1;3;3;4;4;;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;1;1;0;0;0;4;1;1;0;0;1;1;0;1;0;1;0;0;1;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;41079,15;2,5;2266,95;4;1376,497003
1410550;4;4;1;;;;1000;1996;2;200000;16;6;4;113;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;1;3;1;0;0;1;1;0;1;0;1;1;1;1;1;0;0;0;1;2;1;1;1;0;0;1;0;1;1;1;0;1;1;0;1;0;;0;0;0;0;;;;1;1;0;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;72574;1,5;3909,57;2;1323,82511
1410551;2;4;2;740;2;;;;;;4;4;4;100;4;1;3;3;4;4;;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;1;1;0;0;0;0;3;1;1;1;0;0;1;0;1;1;1;0;0;1;1;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;48027,11;2,3;2699,33;4;1014,200382
1410552;6;4;2;950;2;;;;;;3;3;4;120;1;1;1;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;2;1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;;0;0;0;0;;;;1;2;2;1000;0;;;;1;9;0;;0;;;;0;;;;0;;;;0;;;;0;;;;42245,6;1,5;3292,55;2;1516,767615
1410553;4;4;1;;;;1200;2008;1;180000;6;6;4;130;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;0;2;1;1;1;0;1;1;0;1;1;1;0;1;1;0;1;0;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;79244,2;1,5;4040,81;2;1286,815244
1410554;1;4;2;670;2;;;;;;6;4;4;110;3;2;3;3;4;4;;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;1;1;0;0;0;0;2;1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;62075,16;1,8;4082,84;3;1420,10786
1410555;6;4;1;;;;600;1992;2;150000;22;6;4;98;1;1;3;3;4;4;;;4;5;4;4;4;4;4;4;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;1;1;1;0;1;1;0;1;1;1;0;0;2;0;1;0;;0;0;0;0;;;;1;3;0;;0;;;;0;;;;1;3;0;;0;;;;0;;;;0;;;;0;;;;41230,78;1,5;3673,83;2;1339,365008
1410556;2;4;1;;;;500;1996;2;120000;18;5;3;100;1;1;1;3;1;2;1;;4;5;4;4;4;4;4;4;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;4;1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;;0;0;0;0;;;;1;1;0;;0;;;;1;4;0;;0;;;;0;;;;0;;;;0;;;;0;;;;17019,36;2,5;2262,34;4;1757,119571
1410557;2;3;2;400;2;;;;;;10;4;3;65;2;2;3;3;4;4;;;4;4;4;4;4;4;4;4;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;;;1;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;32736,53;2,1;3550,42;4;1073,975452
1410558;1;4;2;480;2;;;;;;1;5;4;90;4;1;3;3;1;4;;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;3;1;0;1;0;1;1;0;1;1;1;0;0;0;0;0;;;0;1;0;0;;;;1;1;1;200;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;30358;2;2926,85;3;1514,099059
1410559;6;2;4;0;;;500;;;120000;20;3;4;100;1;1;3;3;1;4;;;4;5;4;3;3;4;4;4;2;;1;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;1;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;32554,37;1,5;1102,16;2;1194,423324
